"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1985","1985","EUR","Euro","0","Units",,,1.200683,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1986","1986","EUR","Euro","0","Units",,,0.943578,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1987","1987","EUR","Euro","0","Units",,,0.854428,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1988","1988","EUR","Euro","0","Units",,,0.833542,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1989","1989","EUR","Euro","0","Units",,,0.895855,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.767669,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.788885,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.746252,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.859929,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.848983,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.791978,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.793622,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.837574,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.8917,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.938283,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.082705,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.116533,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,1.057559,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.884048,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.803922,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.8038,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.796433,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.729672,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.679923,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.716958,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.754309,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.718414,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.778338,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.752945,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.752728,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.901296,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.903421,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.885206,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.846773,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.893276,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.875506,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.845494,,
"IRL","Ireland","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.949624,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1950","1950","EUR","Euro","0","Units",,,0.239203,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1951","1951","EUR","Euro","0","Units",,,0.238301,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1952","1952","EUR","Euro","0","Units",,,0.238301,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1953","1953","EUR","Euro","0","Units",,,0.238301,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1954","1954","EUR","Euro","0","Units",,,0.234094,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1955","1955","EUR","Euro","0","Units",,,0.234094,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1956","1956","EUR","Euro","0","Units",,,0.234094,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1957","1957","EUR","Euro","0","Units",,,0.254048,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1958","1958","EUR","Euro","0","Units",,,0.317154,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1959","1959","EUR","Euro","0","Units",,,0.361509,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1960","1960","EUR","Euro","0","Units",,,0.361509,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1961","1961","EUR","Euro","0","Units",,,0.360607,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1962","1962","EUR","Euro","0","Units",,,0.360487,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1963","1963","EUR","Euro","0","Units",,,0.360367,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1964","1964","EUR","Euro","0","Units",,,0.360307,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1965","1965","EUR","Euro","0","Units",,,0.360547,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1966","1966","EUR","Euro","0","Units",,,0.360607,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1967","1967","EUR","Euro","0","Units",,,0.418905,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1968","1968","EUR","Euro","0","Units",,,0.419627,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1969","1969","EUR","Euro","0","Units",,,0.421069,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1970","1970","EUR","Euro","0","Units",,,0.419026,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1971","1971","EUR","Euro","0","Units",,,0.396788,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1972","1972","EUR","Euro","0","Units",,,0.382063,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1973","1973","EUR","Euro","0","Units",,,0.342276,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1974","1974","EUR","Euro","0","Units",,,0.33724,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1975","1975","EUR","Euro","0","Units",,,0.359249,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1976","1976","EUR","Euro","0","Units",,,0.410419,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1977","1977","EUR","Euro","0","Units",,,0.486291,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1978","1978","EUR","Euro","0","Units",,,0.42137,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1979","1979","EUR","Euro","0","Units",,,0.397563,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1980","1980","EUR","Euro","0","Units",,,0.476302,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1981","1981","EUR","Euro","0","Units",,,0.585686,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1982","1982","EUR","Euro","0","Units",,,0.754877,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1983","1983","EUR","Euro","0","Units",,,0.941786,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1984","1984","EUR","Euro","0","Units",,,1.042155,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1985","1985","EUR","Euro","0","Units",,,0.92646,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1986","1986","EUR","Euro","0","Units",,,0.79571,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1987","1987","EUR","Euro","0","Units",,,0.655103,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1988","1988","EUR","Euro","0","Units",,,0.681848,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1989","1989","EUR","Euro","0","Units",,,0.65943,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,0.582435,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,0.581107,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,0.688898,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,0.854723,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,0.791767,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.729683,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,0.788979,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.911747,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.857085,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.995421,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.074691,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.134687,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2002","2002","EUR","Euro","0","Units",,,0.953562,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2003","2003","EUR","Euro","0","Units",,,0.791766,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2004","2004","EUR","Euro","0","Units",,,0.73416,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.847673,,
"ESP","Spain","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.759301,,
